hq_id,inv_id,inv_name
568587,568587,supplier1
602612,602612,supplier1
114804,114804,supplier1
117408,117408,supplier1
179282,179282,supplier1
208461,208461,supplier1
234282,234282,supplier1
253706,253706,supplier1
260384,260384,supplier1
261363,261363,supplier1
267086,267086,supplier1
268112,268112,supplier1
374191,374191,supplier1
385213,385213,supplier1
391399,391399,supplier1
474970,474970,supplier1
513113,513113,supplier1
565076,565076,supplier1
148057,148057,supplier1
459757,459757,supplier1
10597,10597,supplier3
14523,14523,supplier3
22214,22214,supplier3
31825,31825,supplier3
40802,40802,supplier3
41194,41194,supplier3
44825,44825,supplier3
46633,46633,supplier3
47266,47266,supplier3
47331,47331,supplier3
50858,50858,supplier3
53774,53774,supplier3
11044,11044,supplier4
177726,177726,supplier4
187496,187496,supplier4
190276,190276,supplier4
195346,195346,supplier4
203426,203426,supplier4
204846,204846,supplier4
207476,207476,supplier4
207606,207606,supplier4
208636,208636,supplier4
211496,211496,supplier4
211856,211856,supplier4
212156,212156,supplier4
244716,244716,supplier4
251854,251854,supplier3
271092,271092,supplier3
62544,62544,supplier4
362215,362215,supplier4
403305,403305,supplier4
422395,422395,supplier4
662015,662015,supplier4
662155,662155,supplier4
670055,670055,supplier4
680605,680605,supplier4
698095,698095,supplier4
713035,713035,supplier4
718015,718015,supplier4
749265,749265,supplier4
750865,750865,supplier4
818725,818725,supplier4
840115,840115,supplier4
845165,845165,supplier4
1038425,1038425,supplier4
1042318,1042318,supplier4
1044598,1044598,supplier4
1507528,1507528,supplier4
1924455,1924455,supplier4
1995585,1995585,supplier4
2013255,2013255,supplier4
134497,134497,supplier1
187274,187274,supplier1
266231,266231,supplier1
443047,443047,supplier1
452190,452190,supplier1
462768,462768,supplier1
468043,468043,supplier1
494221,494221,supplier1
499815,499815,supplier1
502900,502900,supplier1
516736,516736,supplier1
524474,524474,supplier1
534216,534216,supplier1
556545,556545,supplier1
563609,563609,supplier1
569412,569412,supplier1
582286,582286,supplier1
111354,111354,supplier1
173628,173628,supplier1
179934,179934,supplier1
193559,193559,supplier1
196115,196115,supplier1
207771,207771,supplier1
215907,215907,supplier1
232481,232481,supplier1
353548,353548,supplier1
355653,355653,supplier1
411569,411569,supplier1
413134,413134,supplier1
450440,450440,supplier1
461918,461918,supplier1
462874,462874,supplier1
495627,495627,supplier1
515915,515915,supplier1
530668,530668,supplier1
554527,554527,supplier1
576523,576523,supplier1
588619,588619,supplier1
227983,227983,supplier1
281002,281002,supplier1
347366,347366,supplier1
421792,421792,supplier1
439501,439501,supplier1
499059,499059,supplier1
501762,501762,supplier1
505717,505717,supplier1
553976,553976,supplier1
561301,561301,supplier1
577240,577240,supplier1
580804,580804,supplier1
582983,582983,supplier1
600348,600348,supplier1
117377,117377,supplier1
129303,129303,supplier1
168982,168982,supplier1
169711,169711,supplier1
216168,216168,supplier1
246956,246956,supplier1
253900,253900,supplier1
270805,270805,supplier1
273114,273114,supplier1
288255,288255,supplier1
345442,345442,supplier1
387409,387409,supplier1
398925,398925,supplier1
476258,476258,supplier1
578648,578648,supplier1
651108,651108,supplier1
112297,112297,supplier1
135724,135724,supplier1
138323,138323,supplier1
160610,160610,supplier1
201870,201870,supplier1
225405,225405,supplier1
275717,275717,supplier1
325213,325213,supplier1
424962,424962,supplier1
437741,437741,supplier1
457991,457991,supplier1
542981,542981,supplier1
164889,164889,supplier1
307529,307529,supplier1
315090,315090,supplier1
474604,474604,supplier1
482966,482966,supplier1
575179,575179,supplier1
11342,11342,supplier3
15517,15517,supplier3
4184,4184,supplier3
667,667,supplier3
6844,6844,supplier3
7765,7765,supplier3
18416,18416,supplier3
21159,21159,supplier3
24817,24817,supplier3
25826,25826,supplier3
31101,31101,supplier3
32050,32050,supplier3
33656,33656,supplier3
35371,35371,supplier3
39425,39425,supplier3
40630,40630,supplier3
41484,41484,supplier3
45536,45536,supplier3
45991,45991,supplier3
48615,48615,supplier3
48905,48905,supplier3
49644,49644,supplier3
50978,50978,supplier3
51222,51222,supplier3
52988,52988,supplier3
190026,190026,supplier4
190936,190936,supplier4
192996,192996,supplier4
203306,203306,supplier4
208946,208946,supplier4
230697,230697,supplier3
234516,234516,supplier4
239336,239336,supplier4
26834,26834,supplier4
347195,347195,supplier4
348735,348735,supplier4
351415,351415,supplier4
84817,84817,supplier4
92537,92537,supplier4
360325,360325,supplier4
431325,431325,supplier4
459475,459475,supplier4
476865,476865,supplier4
483235,483235,supplier4
586125,586125,supplier4
614925,614925,supplier4
630325,630325,supplier4
655795,655795,supplier4
662825,662825,supplier4
669585,669585,supplier4
739565,739565,supplier4
740875,740875,supplier4
769945,769945,supplier4
812465,812465,supplier4
1024938,1024938,supplier4
1026108,1026108,supplier4
1116518,1116518,supplier4
1369838,1369838,supplier4
1385598,1385598,supplier4
1522538,1522538,supplier4
924205,924205,supplier4
946205,946205,supplier4
French Lick,French Lick,Indiana
170739,170739,supplier1
212327,212327,supplier1
236964,236964,supplier1
449203,449203,supplier1
453042,453042,supplier1
537354,537354,supplier1
544344,544344,supplier1
545481,545481,supplier1
550828,550828,supplier1
551356,551356,supplier1
562113,562113,supplier1
570986,570986,supplier1
588390,588390,supplier1
602214,602214,supplier1
642747,642747,supplier1
136148,136148,supplier1
171332,171332,supplier1
208428,208428,supplier1
224221,224221,supplier1
245894,245894,supplier1
345489,345489,supplier1
418362,418362,supplier1
437082,437082,supplier1
468446,468446,supplier1
506308,506308,supplier1
516317,516317,supplier1
533885,533885,supplier1
538432,538432,supplier1
553703,553703,supplier1
557020,557020,supplier1
561110,561110,supplier1
567942,567942,supplier1
570340,570340,supplier1
581304,581304,supplier1
589951,589951,supplier1
256839,256839,supplier1
264954,264954,supplier1
284677,284677,supplier1
304309,304309,supplier1
308731,308731,supplier1
314415,314415,supplier1
337069,337069,supplier1
485821,485821,supplier1
501905,501905,supplier1
537596,537596,supplier1
587418,587418,supplier1
591055,591055,supplier1
592172,592172,supplier1
112356,112356,supplier1
126416,126416,supplier1
193654,193654,supplier1
198706,198706,supplier1
207728,207728,supplier1
263686,263686,supplier1
296820,296820,supplier1
327095,327095,supplier1
372191,372191,supplier1
429077,429077,supplier1
451159,451159,supplier1
487044,487044,supplier1
490900,490900,supplier1
504828,504828,supplier1
505508,505508,supplier1
526018,526018,supplier1
533083,533083,supplier1
570447,570447,supplier1
107576,107576,supplier1
169222,169222,supplier1
216753,216753,supplier1
242874,242874,supplier1
332776,332776,supplier1
356706,356706,supplier1
429963,429963,supplier1
459918,459918,supplier1
460604,460604,supplier1
462873,462873,supplier1
503337,503337,supplier1
571900,571900,supplier1
576927,576927,supplier1
577994,577994,supplier1
228632,228632,supplier1
253665,253665,supplier1
305336,305336,supplier1
387033,387033,supplier1
283,283,supplier3
4306,4306,supplier3
4721,4721,supplier3
5414,5414,supplier3
16829,16829,supplier3
17381,17381,supplier3
18108,18108,supplier3
18662,18662,supplier3
18994,18994,supplier3
22057,22057,supplier3
25167,25167,supplier3
28537,28537,supplier3
38886,38886,supplier3
38997,38997,supplier3
43659,43659,supplier3
44216,44216,supplier3
45072,45072,supplier3
48323,48323,supplier3
50258,50258,supplier3
51539,51539,supplier3
57936,57936,supplier3
133144,133144,supplier4
16104,16104,supplier4
180206,180206,supplier4
201266,201266,supplier4
208486,208486,supplier4
208736,208736,supplier4
211116,211116,supplier4
219716,219716,supplier4
223936,223936,supplier4
255404,255404,supplier3
280535,280535,supplier4
30204,30204,supplier4
314405,314405,supplier4
349695,349695,supplier4
360585,360585,supplier4
362845,362845,supplier4
364865,364865,supplier4
471505,471505,supplier4
529515,529515,supplier4
651965,651965,supplier4
653915,653915,supplier4
678945,678945,supplier4
740385,740385,supplier4
863295,863295,supplier4
1277608,1277608,supplier4
1278668,1278668,supplier4
1403678,1403678,supplier4
1449068,1449068,supplier4
1643698,1643698,supplier4
910545,910545,supplier4
938405,938405,supplier4
173042,173042,supplier1
201942,201942,supplier1
206658,206658,supplier1
238237,238237,supplier1
297863,297863,supplier1
327125,327125,supplier1
341604,341604,supplier1
360096,360096,supplier1
423163,423163,supplier1
453963,453963,supplier1
462342,462342,supplier1
479612,479612,supplier1
479884,479884,supplier1
488374,488374,supplier1
488807,488807,supplier1
495019,495019,supplier1
516671,516671,supplier1
533920,533920,supplier1
557849,557849,supplier1
576407,576407,supplier1
597035,597035,supplier1
266763,266763,supplier1
296657,296657,supplier1
320535,320535,supplier1
322177,322177,supplier1
340688,340688,supplier1
352451,352451,supplier1
428005,428005,supplier1
433266,433266,supplier1
470343,470343,supplier1
479031,479031,supplier1
481295,481295,supplier1
495638,495638,supplier1
501984,501984,supplier1
508412,508412,supplier1
511403,511403,supplier1
528166,528166,supplier1
540101,540101,supplier1
593571,593571,supplier1
175256,175256,supplier1
206540,206540,supplier1
229325,229325,supplier1
284705,284705,supplier1
325526,325526,supplier1
347387,347387,supplier1
358374,358374,supplier1
378123,378123,supplier1
401558,401558,supplier1
479927,479927,supplier1
545735,545735,supplier1
548423,548423,supplier1
558922,558922,supplier1
591956,591956,supplier1
596038,596038,supplier1
110848,110848,supplier1
120931,120931,supplier1
123924,123924,supplier1
133157,133157,supplier1
153587,153587,supplier1
183342,183342,supplier1
198414,198414,supplier1
223246,223246,supplier1
267478,267478,supplier1
273791,273791,supplier1
300212,300212,supplier1
312525,312525,supplier1
322001,322001,supplier1
324121,324121,supplier1
421737,421737,supplier1
432313,432313,supplier1
498732,498732,supplier1
510579,510579,supplier1
541966,541966,supplier1
549146,549146,supplier1
559866,559866,supplier1
567849,567849,supplier1
586111,586111,supplier1
117837,117837,supplier1
142003,142003,supplier1
182835,182835,supplier1
266610,266610,supplier1
310221,310221,supplier1
342923,342923,supplier1
407637,407637,supplier1
458254,458254,supplier1
461486,461486,supplier1
461973,461973,supplier1
471326,471326,supplier1
474984,474984,supplier1
478439,478439,supplier1
480131,480131,supplier1
489094,489094,supplier1
501781,501781,supplier1
510960,510960,supplier1
533596,533596,supplier1
547229,547229,supplier1
585738,585738,supplier1
186180,186180,supplier1
260408,260408,supplier1
336448,336448,supplier1
486722,486722,supplier1
587911,587911,supplier1
595675,595675,supplier1
10891,10891,supplier3
12863,12863,supplier3
15291,15291,supplier3
2130,2130,supplier3
3556,3556,supplier3
4630,4630,supplier3
8985,8985,supplier3
17383,17383,supplier3
17414,17414,supplier3
19449,19449,supplier3
22743,22743,supplier3
23002,23002,supplier3
23072,23072,supplier3
23536,23536,supplier3
23597,23597,supplier3
24105,24105,supplier3
25919,25919,supplier3
31865,31865,supplier3
34149,34149,supplier3
39477,39477,supplier3
40340,40340,supplier3
40919,40919,supplier3
41401,41401,supplier3
51660,51660,supplier3
53555,53555,supplier3
167326,167326,supplier4
188466,188466,supplier4
199616,199616,supplier4
202856,202856,supplier4
208316,208316,supplier4
224596,224596,supplier4
234896,234896,supplier4
259795,259795,supplier4
293963,293963,supplier3
302315,302315,supplier4
339555,339555,supplier4
38174,38174,supplier4
61334,61334,supplier4
81435,81435,supplier3
408865,408865,supplier4
421965,421965,supplier4
501435,501435,supplier4
525465,525465,supplier4
529525,529525,supplier4
655855,655855,supplier4
656085,656085,supplier4
657295,657295,supplier4
665435,665435,supplier4
669265,669265,supplier4
676505,676505,supplier4
773385,773385,supplier4
836955,836955,supplier4
846675,846675,supplier4
848595,848595,supplier4
851385,851385,supplier4
900855,900855,supplier4
1049378,1049378,supplier4
1096308,1096308,supplier4
1312398,1312398,supplier4
1366968,1366968,supplier4
1370858,1370858,supplier4
1741928,1741928,supplier4
1943225,1943225,supplier4
2015055,2015055,supplier4
906015,906015,supplier4
179186,179186,supplier1
194057,194057,supplier1
216510,216510,supplier1
236365,236365,supplier1
324303,324303,supplier1
335252,335252,supplier1
365703,365703,supplier1
434408,434408,supplier1
453549,453549,supplier1
470877,470877,supplier1
473492,473492,supplier1
480320,480320,supplier1
514830,514830,supplier1
543880,543880,supplier1
572151,572151,supplier1
203661,203661,supplier1
219343,219343,supplier1
272519,272519,supplier1
286908,286908,supplier1
351588,351588,supplier1
358193,358193,supplier1
427901,427901,supplier1
430266,430266,supplier1
440250,440250,supplier1
446252,446252,supplier1
468456,468456,supplier1
470942,470942,supplier1
476772,476772,supplier1
482674,482674,supplier1
483445,483445,supplier1
486421,486421,supplier1
488113,488113,supplier1
489297,489297,supplier1
510293,510293,supplier1
511961,511961,supplier1
528056,528056,supplier1
534292,534292,supplier1
545274,545274,supplier1
554318,554318,supplier1
570226,570226,supplier1
574649,574649,supplier1
581547,581547,supplier1
598421,598421,supplier1
599812,599812,supplier1
680826,680826,supplier1
183449,183449,supplier1
205697,205697,supplier1
255838,255838,supplier1
409805,409805,supplier1
424279,424279,supplier1
454621,454621,supplier1
455057,455057,supplier1
480528,480528,supplier1
494074,494074,supplier1
499140,499140,supplier1
503759,503759,supplier1
509459,509459,supplier1
536245,536245,supplier1
537364,537364,supplier1
544218,544218,supplier1
546037,546037,supplier1
547911,547911,supplier1
559091,559091,supplier1
563151,563151,supplier1
589289,589289,supplier1
596220,596220,supplier1
108148,108148,supplier1
120475,120475,supplier1
127077,127077,supplier1
128924,128924,supplier1
169081,169081,supplier1
192345,192345,supplier1
224609,224609,supplier1
252007,252007,supplier1
253907,253907,supplier1
265225,265225,supplier1
279154,279154,supplier1
328559,328559,supplier1
387991,387991,supplier1
417611,417611,supplier1
439575,439575,supplier1
442617,442617,supplier1
474347,474347,supplier1
528662,528662,supplier1
555672,555672,supplier1
568884,568884,supplier1
578096,578096,supplier1
226517,226517,supplier1
270584,270584,supplier1
340430,340430,supplier1
426012,426012,supplier1
427067,427067,supplier1
466129,466129,supplier1
503956,503956,supplier1
507749,507749,supplier1
528549,528549,supplier1
590926,590926,supplier1
312117,312117,supplier1
402291,402291,supplier1
451053,451053,supplier1
458599,458599,supplier1
541083,541083,supplier1
15330,15330,supplier3
5170,5170,supplier3
703,703,supplier3
9327,9327,supplier3
16385,16385,supplier3
32522,32522,supplier3
34643,34643,supplier3
43107,43107,supplier3
48531,48531,supplier3
49182,49182,supplier3
